transaction_id,customer_id,transaction_date,transaction_amount,debit_credit_indicator,transaction_type,channel,transaction_narrative,beneficiary_name,beneficiary_bank
TX036,CUST012,20-01-2024,8899.98615,D,Wire,International_Wire,Charity Donation,International NGO,World Bank
TX037,CUST013,20-01-2024,6200.001885,D,Wire,NRISR,Business Supplier Payment,Indian Supplier,HDFC Bank
TX038,CUST014,21-01-2024,450.0075158,D,Branch,Domestic,Utility Payment,Electric Company,Direct Debit
TX039,CUST015,21-01-2024,11199.98659,D,Wire,International_Wire,Personal Loan Repayment,Personal Loan Ltd,Metro Bank
TX040,CUST016,22-01-2024,5899.996405,D,Wire,International_Wire,Study Materials,Educational Publisher,Oxford Press
TX041,CUST017,22-01-2024,32000.00132,D,Wire,International_Wire,Cryptocurrency Purchase,Coinbase Exchange,Coinbase
TX042,CUST018,23-01-2024,1600.01946,D,ATM,ATM,Cash Withdrawal,Self,ATM Network
TX043,CUST019,23-01-2024,9500.009825,D,Wire,NRISR,Investment Property Down Payment,Real Estate Developer,Emirates Bank
TX044,CUST020,24-01-2024,4099.986153,D,Wire,International_Wire,Business Insurance Premium,Insurance Provider,Aviva
TX045,CUST001,25-01-2024,16.01267951,C,Online,Domestic,Tutoring Income,Private Student,Bank Transfer
TX046,CUST001,25-01-2024,21.00628345,C,Online,Domestic,Tutoring Income,Online Student,Venmo
TX047,CUST002,26-01-2024,27999.99453,D,Wire,International_Wire,Investment Portfolio,Wealth Manager,Goldman Sachs
TX048,CUST003,26-01-2024,7200.010316,D,Wire,NRISR,Vendor Payment,Singapore Supplier,DBS Bank
TX049,CUST004,27-01-2024,2799.983693,D,Branch,Domestic,Healthcare Insurance,NHS Private,Bupa
TX050,CUST005,27-01-2024,17.99963665,C,Online,Domestic,Small Job Payment,Airtasker,Stripe
TX051,CUST006,28-01-2024,6799.997393,D,Wire,International_Wire,Vacation Booking,Hotel Chain,Marriott Bank
TX052,CUST007,28-01-2024,11500.00277,D,Wire,International_Wire,Import Goods Payment,Chinese Supplier,Bank of China
TX053,CUST008,29-01-2024,4200.013354,D,Wire,NRISR,Family Gift Transfer,Family Member,ICICI Bank India
TX054,CUST009,29-01-2024,21000.01315,D,Wire,International_Wire,Machinery Purchase,German Manufacturer,Deutsche Bank
TX055,CUST010,30-01-2024,3099.996446,D,Wire,International_Wire,Research Software License,Microsoft Education,Microsoft
TX056,CUST011,30-01-2024,2400.012654,D,Branch,Domestic,Medical Treatment,Private Doctor,Self Pay
TX057,CUST012,31-01-2024,10800.00313,D,Wire,International_Wire,Stock Market Investment,Trading Platform,Interactive Brokers
TX058,CUST013,31-01-2024,5600.001792,D,Wire,NRISR,Business Travel Expense,Travel Agency India,MakeMyTrip
TX059,CUST014,01-02-2024,519.9870548,D,ATM,ATM,Cash Withdrawal,Self,ATM Network
TX060,CUST015,01-02-2024,8899.994425,D,Wire,International_Wire,Mortgage EMI Payment,Mortgage Lender,Nationwide
TX061,CUST016,02-02-2024,7199.994866,D,Wire,International_Wire,Semester Fee Payment,Imperial College London,Barclays UK
TX062,CUST017,02-02-2024,28500.00715,D,Wire,International_Wire,Bitcoin Purchase,Binance Exchange,Binance
TX063,CUST018,03-02-2024,3100.000952,D,Branch,Domestic,Fixed Deposit Addition,Self,Barclays UK
TX064,CUST019,03-02-2024,12399.9875,D,Wire,NRISR,Business Investment,Dubai Business,Emirates NBD
TX065,CUST020,04-02-2024,4799.999585,D,Wire,International_Wire,Professional License Renewal,Regulatory Body,Government Bank
TX066,CUST002,05-02-2024,45000.01124,D,Wire,International_Wire,Property Purchase Down Payment,Estate Agent,Savills Bank
TX067,CUST003,06-02-2024,949.9982872,D,ATM,ATM,Cash Withdrawal,Self,ATM Network
TX068,CUST007,07-02-2024,13200.01212,D,Wire,International_Wire,Business Expansion Payment,Equipment Vendor,Citibank
TX069,CUST009,08-02-2024,19500.00396,D,Wire,International_Wire,Raw Materials Purchase,European Supplier,BNP Paribas
TX070,CUST012,09-02-2024,11499.99527,D,Wire,International_Wire,Portfolio Rebalancing,Investment Firm,Fidelity
TX071,CUST017,10-02-2024,37999.98968,D,Wire,International_Wire,Ethereum Purchase,Kraken Exchange,Kraken
TX072,CUST002,11-02-2024,17999.99482,D,Wire,International_Wire,Overseas Property Investment,Property Developer,HSBC Hong Kong
TX073,CUST006,12-02-2024,119999.9845,C,Wire,Domestic,Annual Bonus,Employer Corporation,HSBC UK
TX074,CUST008,13-02-2024,94999.97539,C,Wire,Domestic,Annual Salary,Tech Company,Barclays UK
TX075,CUST012,14-02-2024,134999.9971,C,Wire,Domestic,Year End Bonus,Financial Services Firm,JP Morgan
TX076,CUST015,15-02-2024,104999.9964,C,Wire,Domestic,Annual Compensation,Consulting Firm,KPMG Bank
TX077,CUST019,16-02-2024,145000.0069,C,Wire,Domestic,Executive Bonus,Multinational Corp,Citibank UK
TX078,CUST001,17-02-2024,6099.996208,D,Wire,International_Wire,Second Semester Tuition,University of Oxford,Barclays UK
TX079,CUST005,18-02-2024,2200.018273,D,Wire,International_Wire,Course Registration Fee,Cambridge University,NatWest
TX080,CUST010,19-02-2024,3600.012738,D,Wire,International_Wire,Lab Equipment Fee,Imperial College,HSBC UK
TX001,CUST001,05-01-2024,5800.008287,D,Wire,International_Wire,Tuition Payment Semester 1,University of Oxford,Barclays UK
TX002,CUST002,05-01-2024,12500.00144,D,Wire,International_Wire,Property Investment Payment,London Real Estate Ltd,HSBC UK
TX003,CUST003,05-01-2024,849.9840454,D,ATM,ATM,Cash Withdrawal,Self,ATM Network
TX004,CUST004,06-01-2024,3200.002301,D,Wire,Domestic,Healthcare Payment,Private Hospital,Lloyds Bank
TX005,CUST005,06-01-2024,2100.007089,D,Wire,International_Wire,Tuition Fee,Cambridge University,NatWest
TX006,CUST006,06-01-2024,450.0061266,C,Online,Domestic,Salary Credit,ABC Corporation,HSBC
TX007,CUST007,07-01-2024,8499.987447,D,Wire,International_Wire,Business Supplier Payment,Tech Solutions Inc,Citibank US
TX008,CUST008,07-01-2024,6099.998308,D,Wire,NRISR,International Wire Transfer,Family Abroad,Standard Chartered
TX009,CUST009,08-01-2024,15000.00399,D,Wire,International_Wire,Equipment Purchase,Industrial Supplies Co,Bank of America
TX010,CUST010,08-01-2024,18.02727218,C,Online,Domestic,Freelance Payment,Upwork Client,PayPal
TX011,CUST010,08-01-2024,14.97350634,C,Online,Domestic,Freelance Payment,Fiverr Client,PayPal
TX012,CUST010,08-01-2024,22.0013534,C,Online,Domestic,Freelance Payment,Freelancer Client,Wise
TX013,CUST010,08-01-2024,19.01717309,C,Online,Domestic,Tutoring Payment,Student Parent,Bank Transfer
TX014,CUST011,09-01-2024,1800.004595,D,Branch,Domestic,Fixed Deposit Opening,Self,Barclays UK
TX015,CUST012,09-01-2024,9200.007636,D,Wire,International_Wire,Investment Transfer,Vanguard Investments,JP Morgan
TX016,CUST013,10-01-2024,4499.987657,D,Wire,NRISR,Business Payment,Overseas Supplier,ICICI Bank
TX017,CUST014,10-01-2024,599.9954362,D,ATM,ATM,Cash Withdrawal,Self,ATM Network
TX018,CUST015,11-01-2024,7799.995334,D,Wire,International_Wire,Car Loan EMI Payment,Auto Finance Ltd,Santander UK
TX019,CUST016,11-01-2024,6199.994877,D,Wire,International_Wire,University Accommodation,Student Housing Ltd,Barclays UK
TX020,CUST017,12-01-2024,24999.99726,D,Wire,International_Wire,Import Payment,Chinese Manufacturer,Bank of China
TX021,CUST018,12-01-2024,2100.013489,D,Branch,Domestic,Medical Expense,Private Clinic,Lloyds Bank
TX022,CUST019,13-01-2024,10499.99933,D,Wire,NRISR,Investment Abroad,Property Developer,Dubai Islamic Bank
TX023,CUST020,13-01-2024,3200.009826,D,Wire,International_Wire,Business License Fee,UK Gov Authority,Government Bank
TX024,CUST001,14-01-2024,4499.997922,D,Wire,International_Wire,Education Material Purchase,Academic Books Ltd,Amazon Pay
TX025,CUST002,15-01-2024,3800.005567,D,Online,Domestic,Mortgage Payment,Halifax Bank,Halifax
TX026,CUST003,15-01-2024,12000.00733,C,Wire,International_Wire,Client Payment Received,US Client Corporation,Wells Fargo
TX027,CUST004,16-01-2024,899.9991845,D,ATM,ATM,Cash Withdrawal,Self,ATM Network
TX028,CUST005,16-01-2024,19.00159147,C,Online,Domestic,Small Gig Payment,TaskRabbit,Stripe
TX029,CUST005,16-01-2024,16.99031772,C,Online,Domestic,Small Gig Payment,Rover Pet Sitting,PayPal
TX030,CUST006,17-01-2024,15799.98301,D,Wire,International_Wire,Holiday Package,Travel Agency,Emirates NBD
TX031,CUST007,17-01-2024,9799.996238,D,Wire,NRISR,Supplier Payment,European Vendor,Deutsche Bank
TX032,CUST008,18-01-2024,5500.009241,D,Wire,International_Wire,Family Support,Relative Abroad,Remitly
TX033,CUST009,18-01-2024,18499.99128,D,Wire,International_Wire,Equipment Import,Japanese Supplier,Mizuho Bank
TX034,CUST010,19-01-2024,2799.99003,D,Wire,International_Wire,Online Course Fee,Coursera Platform,Chase Bank
TX035,CUST011,19-01-2024,75000.00133,D,Branch,Domestic,Fixed Deposit Renewal,Self,Barclays UK
TX036,CUST012,20-01-2024,8900.005703,D,Wire,International_Wire,Charity Donation,International NGO,World Bank
TX037,CUST013,20-01-2024,6199.990672,D,Wire,NRISR,Business Supplier Payment,Indian Supplier,HDFC Bank
TX038,CUST014,21-01-2024,449.9959623,D,Branch,Domestic,Utility Payment,Electric Company,Direct Debit
TX039,CUST015,21-01-2024,11199.99683,D,Wire,International_Wire,Personal Loan Repayment,Personal Loan Ltd,Metro Bank
TX040,CUST016,22-01-2024,5900.003423,D,Wire,International_Wire,Study Materials,Educational Publisher,Oxford Press
TX041,CUST017,22-01-2024,32000.00814,D,Wire,International_Wire,Cryptocurrency Purchase,Coinbase Exchange,Coinbase
TX042,CUST018,23-01-2024,1600.008016,D,ATM,ATM,Cash Withdrawal,Self,ATM Network
TX043,CUST019,23-01-2024,9500.007982,D,Wire,NRISR,Investment Property Down Payment,Real Estate Developer,Emirates Bank
TX044,CUST020,24-01-2024,4099.983573,D,Wire,International_Wire,Business Insurance Premium,Insurance Provider,Aviva
TX045,CUST001,25-01-2024,16.01268934,C,Online,Domestic,Tutoring Income,Private Student,Bank Transfer
TX046,CUST001,25-01-2024,20.99696997,C,Online,Domestic,Tutoring Income,Online Student,Venmo
TX047,CUST002,26-01-2024,28000.01471,D,Wire,International_Wire,Investment Portfolio,Wealth Manager,Goldman Sachs
TX048,CUST003,26-01-2024,7199.990214,D,Wire,NRISR,Vendor Payment,Singapore Supplier,DBS Bank
TX049,CUST004,27-01-2024,2799.982809,D,Branch,Domestic,Healthcare Insurance,NHS Private,Bupa
TX050,CUST005,27-01-2024,17.99219933,C,Online,Domestic,Small Job Payment,Airtasker,Stripe
TX051,CUST006,28-01-2024,6800.009629,D,Wire,International_Wire,Vacation Booking,Hotel Chain,Marriott Bank
TX052,CUST007,28-01-2024,11500.00156,D,Wire,International_Wire,Import Goods Payment,Chinese Supplier,Bank of China
TX053,CUST008,29-01-2024,4199.984184,D,Wire,NRISR,Family Gift Transfer,Family Member,ICICI Bank India
TX054,CUST009,29-01-2024,20999.99846,D,Wire,International_Wire,Machinery Purchase,German Manufacturer,Deutsche Bank
TX055,CUST010,30-01-2024,3100.009473,D,Wire,International_Wire,Research Software License,Microsoft Education,Microsoft
TX056,CUST011,30-01-2024,2399.99837,D,Branch,Domestic,Medical Treatment,Private Doctor,Self Pay
TX057,CUST012,31-01-2024,10799.99333,D,Wire,International_Wire,Stock Market Investment,Trading Platform,Interactive Brokers
TX058,CUST013,31-01-2024,5599.982635,D,Wire,NRISR,Business Travel Expense,Travel Agency India,MakeMyTrip
TX059,CUST014,01-02-2024,520.0067869,D,ATM,ATM,Cash Withdrawal,Self,ATM Network
TX060,CUST015,01-02-2024,8900.004409,D,Wire,International_Wire,Mortgage EMI Payment,Mortgage Lender,Nationwide
TX061,CUST016,02-02-2024,7199.984061,D,Wire,International_Wire,Semester Fee Payment,Imperial College London,Barclays UK
TX062,CUST017,02-02-2024,28500.00026,D,Wire,International_Wire,Bitcoin Purchase,Binance Exchange,Binance
TX063,CUST018,03-02-2024,3099.980095,D,Branch,Domestic,Fixed Deposit Addition,Self,Barclays UK
TX064,CUST019,03-02-2024,12400.0163,D,Wire,NRISR,Business Investment,Dubai Business,Emirates NBD
TX065,CUST020,04-02-2024,4799.993054,D,Wire,International_Wire,Professional License Renewal,Regulatory Body,Government Bank
TX066,CUST002,05-02-2024,45000.00185,D,Wire,International_Wire,Property Purchase Down Payment,Estate Agent,Savills Bank
TX067,CUST003,06-02-2024,949.9946197,D,ATM,ATM,Cash Withdrawal,Self,ATM Network
TX068,CUST007,07-02-2024,13199.99432,D,Wire,International_Wire,Business Expansion Payment,Equipment Vendor,Citibank
TX069,CUST009,08-02-2024,19500.02193,D,Wire,International_Wire,Raw Materials Purchase,European Supplier,BNP Paribas
TX070,CUST012,09-02-2024,11500.00925,D,Wire,International_Wire,Portfolio Rebalancing,Investment Firm,Fidelity
TX071,CUST017,10-02-2024,37999.98649,D,Wire,International_Wire,Ethereum Purchase,Kraken Exchange,Kraken
TX072,CUST002,11-02-2024,18000.00137,D,Wire,International_Wire,Overseas Property Investment,Property Developer,HSBC Hong Kong
TX073,CUST006,12-02-2024,119999.9873,C,Wire,Domestic,Annual Bonus,Employer Corporation,HSBC UK
TX074,CUST008,13-02-2024,95000.01099,C,Wire,Domestic,Annual Salary,Tech Company,Barclays UK
TX075,CUST012,14-02-2024,134999.9854,C,Wire,Domestic,Year End Bonus,Financial Services Firm,JP Morgan
TX076,CUST015,15-02-2024,105000.0033,C,Wire,Domestic,Annual Compensation,Consulting Firm,KPMG Bank
TX077,CUST019,16-02-2024,145000.0163,C,Wire,Domestic,Executive Bonus,Multinational Corp,Citibank UK
TX078,CUST001,17-02-2024,6099.997231,D,Wire,International_Wire,Second Semester Tuition,University of Oxford,Barclays UK
TX079,CUST005,18-02-2024,2200.005915,D,Wire,International_Wire,Course Registration Fee,Cambridge University,NatWest
TX080,CUST010,19-02-2024,3600.001771,D,Wire,International_Wire,Lab Equipment Fee,Imperial College,HSBC UK
TX001,CUST001,05-01-2024,5800.015545,D,Wire,International_Wire,Tuition Payment Semester 1,University of Oxford,Barclays UK
TX002,CUST002,05-01-2024,12500.00005,D,Wire,International_Wire,Property Investment Payment,London Real Estate Ltd,HSBC UK
TX003,CUST003,05-01-2024,850.0053596,D,ATM,ATM,Cash Withdrawal,Self,ATM Network
TX004,CUST004,06-01-2024,3200.005595,D,Wire,Domestic,Healthcare Payment,Private Hospital,Lloyds Bank
TX005,CUST005,06-01-2024,2099.989845,D,Wire,International_Wire,Tuition Fee,Cambridge University,NatWest
TX006,CUST006,06-01-2024,450.0085849,C,Online,Domestic,Salary Credit,ABC Corporation,HSBC
TX007,CUST007,07-01-2024,8500.004437,D,Wire,International_Wire,Business Supplier Payment,Tech Solutions Inc,Citibank US
TX008,CUST008,07-01-2024,6099.990466,D,Wire,NRISR,International Wire Transfer,Family Abroad,Standard Chartered
TX009,CUST009,08-01-2024,15000.00652,D,Wire,International_Wire,Equipment Purchase,Industrial Supplies Co,Bank of America
TX010,CUST010,08-01-2024,18.01024042,C,Online,Domestic,Freelance Payment,Upwork Client,PayPal
TX011,CUST010,08-01-2024,15.00696022,C,Online,Domestic,Freelance Payment,Fiverr Client,PayPal
TX012,CUST010,08-01-2024,21.99500841,C,Online,Domestic,Freelance Payment,Freelancer Client,Wise
TX013,CUST010,08-01-2024,19.00726011,C,Online,Domestic,Tutoring Payment,Student Parent,Bank Transfer
TX014,CUST011,09-01-2024,1799.993317,D,Branch,Domestic,Fixed Deposit Opening,Self,Barclays UK
TX015,CUST012,09-01-2024,9200.00065,D,Wire,International_Wire,Investment Transfer,Vanguard Investments,JP Morgan
TX016,CUST013,10-01-2024,4500.004787,D,Wire,NRISR,Business Payment,Overseas Supplier,ICICI Bank
TX017,CUST014,10-01-2024,600.0049205,D,ATM,ATM,Cash Withdrawal,Self,ATM Network
TX018,CUST015,11-01-2024,7800.011809,D,Wire,International_Wire,Car Loan EMI Payment,Auto Finance Ltd,Santander UK
TX019,CUST016,11-01-2024,6200.007569,D,Wire,International_Wire,University Accommodation,Student Housing Ltd,Barclays UK
TX020,CUST017,12-01-2024,25000.00301,D,Wire,International_Wire,Import Payment,Chinese Manufacturer,Bank of China
TX021,CUST018,12-01-2024,2100.003267,D,Branch,Domestic,Medical Expense,Private Clinic,Lloyds Bank
TX022,CUST019,13-01-2024,10500.00195,D,Wire,NRISR,Investment Abroad,Property Developer,Dubai Islamic Bank
TX023,CUST020,13-01-2024,3199.992809,D,Wire,International_Wire,Business License Fee,UK Gov Authority,Government Bank
TX024,CUST001,14-01-2024,4499.998105,D,Wire,International_Wire,Education Material Purchase,Academic Books Ltd,Amazon Pay
TX025,CUST002,15-01-2024,3799.989879,D,Online,Domestic,Mortgage Payment,Halifax Bank,Halifax
TX026,CUST003,15-01-2024,11999.99362,C,Wire,International_Wire,Client Payment Received,US Client Corporation,Wells Fargo
TX027,CUST004,16-01-2024,899.9995737,D,ATM,ATM,Cash Withdrawal,Self,ATM Network
TX028,CUST005,16-01-2024,18.99072695,C,Online,Domestic,Small Gig Payment,TaskRabbit,Stripe
TX029,CUST005,16-01-2024,17.00608881,C,Online,Domestic,Small Gig Payment,Rover Pet Sitting,PayPal
TX030,CUST006,17-01-2024,15799.98686,D,Wire,International_Wire,Holiday Package,Travel Agency,Emirates NBD
TX031,CUST007,17-01-2024,9799.989796,D,Wire,NRISR,Supplier Payment,European Vendor,Deutsche Bank
TX032,CUST008,18-01-2024,5499.980447,D,Wire,International_Wire,Family Support,Relative Abroad,Remitly
TX033,CUST009,18-01-2024,18499.99469,D,Wire,International_Wire,Equipment Import,Japanese Supplier,Mizuho Bank
TX034,CUST010,19-01-2024,2800.012015,D,Wire,International_Wire,Online Course Fee,Coursera Platform,Chase Bank
TX035,CUST011,19-01-2024,74999.97889,D,Branch,Domestic,Fixed Deposit Renewal,Self,Barclays UK
TX036,CUST012,20-01-2024,8900.002861,D,Wire,International_Wire,Charity Donation,International NGO,World Bank
TX037,CUST013,20-01-2024,6199.99487,D,Wire,NRISR,Business Supplier Payment,Indian Supplier,HDFC Bank
TX038,CUST014,21-01-2024,449.9944705,D,Branch,Domestic,Utility Payment,Electric Company,Direct Debit
TX039,CUST015,21-01-2024,11200.00796,D,Wire,International_Wire,Personal Loan Repayment,Personal Loan Ltd,Metro Bank
TX040,CUST016,22-01-2024,5900.000295,D,Wire,International_Wire,Study Materials,Educational Publisher,Oxford Press
TX041,CUST017,22-01-2024,32000.00966,D,Wire,International_Wire,Cryptocurrency Purchase,Coinbase Exchange,Coinbase
TX042,CUST018,23-01-2024,1600.024098,D,ATM,ATM,Cash Withdrawal,Self,ATM Network
TX043,CUST019,23-01-2024,9499.999582,D,Wire,NRISR,Investment Property Down Payment,Real Estate Developer,Emirates Bank
TX044,CUST020,24-01-2024,4099.98689,D,Wire,International_Wire,Business Insurance Premium,Insurance Provider,Aviva
TX045,CUST001,25-01-2024,15.98998147,C,Online,Domestic,Tutoring Income,Private Student,Bank Transfer
TX046,CUST001,25-01-2024,21.00274978,C,Online,Domestic,Tutoring Income,Online Student,Venmo
TX047,CUST002,26-01-2024,28000.01506,D,Wire,International_Wire,Investment Portfolio,Wealth Manager,Goldman Sachs
TX048,CUST003,26-01-2024,7200.001839,D,Wire,NRISR,Vendor Payment,Singapore Supplier,DBS Bank
TX049,CUST004,27-01-2024,2800.009471,D,Branch,Domestic,Healthcare Insurance,NHS Private,Bupa
TX050,CUST005,27-01-2024,17.99941582,C,Online,Domestic,Small Job Payment,Airtasker,Stripe
TX051,CUST006,28-01-2024,6800.002123,D,Wire,International_Wire,Vacation Booking,Hotel Chain,Marriott Bank
TX052,CUST007,28-01-2024,11499.99341,D,Wire,International_Wire,Import Goods Payment,Chinese Supplier,Bank of China
TX053,CUST008,29-01-2024,4200.002312,D,Wire,NRISR,Family Gift Transfer,Family Member,ICICI Bank India
